Year,Country,Nationality,Quarter,Duration,Mode,Package,Gender,Age Group,Purpose,Visits (000),Nights (000),Spend (£m),Sample
2021,France,Bulgaria,Apr-Jun,4-7 nights,Tunnel,Independent,Male,55-64,VFR,0.074675,0.522725,0.04644785,1
2021,France,Turkey,Apr-Jun,15+ nights,Tunnel,Independent,Female,25-34,Misc.,0.074675,5.3766,0.149723375,1
2021,France,Irish Republic,Apr-Jun,15+ nights,Tunnel,Independent,Male,25-34,VFR,0.074675,1.120125,0,1
2021,France,Irish Republic,Apr-Jun,8-14 nights,Tunnel,Independent,Male,45-54,VFR,0.074675,0.5974,0.00373375,1
2021,France,Irish Republic,Apr-Jun,4-7 nights,Sea,Independent,Male,65+,VFR,0.303585,1.21434,0.22829592,1
2021,France,Sweden,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Holiday,0.169322,2.709152,0.03640423,1
2021,France,Portugal,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Misc.,0.048005,4.368455,0.015121575,1
2021,France,Portugal,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,Holiday,0.104033,0.416132,0.043173695,1
2021,France,Italy,Apr-Jun,8-14 nights,Tunnel,Independent,Male,25-34,Misc.,0.074675,0.672075,0.014935,1
2021,France,Italy,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.071578,1.002092,0.035717422,1
2021,France,Italy,Apr-Jun,1-3 nights,Air,Non-Independent,Male,25-34,Business,0.110225,0.330675,0.144725425,1
2021,France,Germany,Apr-Jun,15+ nights,Tunnel,Independent,Male,16-24,VFR,0.074675,1.120125,0.07482435,1
2021,France,Germany,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,Misc.,0.048005,0.67207,0.024722575,1
2021,France,France,Apr-Jun,Not Known,Air,Independent,Female,35-44,Transit,0,0,0,1
2021,France,France,Apr-Jun,Not Known,Air,Independent,Female,25-34,Transit,0,0,0,1
2021,France,France,Apr-Jun,Not Known,Air,Independent,Male,65+,Transit,0,0,0.0022024,1
2021,France,France,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0.00858936,1
2021,France,France,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0,1
2021,France,France,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0.013382216,3
2021,France,France,Apr-Jun,Not Known,Air,Independent,Male,16-24,Transit,0,0,0,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Non-Independent,Female,45-54,VFR,0.074675,1.418825,0.158086975,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Female,65+,VFR,0.14935,2.6883,0.0430128,2
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Female,55-64,VFR,0.2987,7.243475,0.252028125,4
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Female,45-54,VFR,0.074675,1.4935,0.022477175,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Female,35-44,VFR,0.14935,2.24025,0.04734395,2
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Female,16-24,Study,0.522725,54.587425,1.5660841,7
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Female,16-24,VFR,0.074675,9.931775,0.07482435,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,55-64,VFR,0.074675,1.866875,0.00522725,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,55-64,Business,0.074675,1.418825,0.19460305,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,35-44,VFR,0.074675,1.120125,0,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,35-44,Business,0.074675,1.64285,0.037412175,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,25-34,Misc.,0.074675,4.405825,0.1275449,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,25-34,Study,0.074675,8.961,0.404215775,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,25-34,VFR,0.074675,3.061675,0.0361427,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,25-34,Business,0.074675,1.418825,0.149723375,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,25-34,Holiday,0.074675,1.568175,0.054736775,1
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,16-24,Study,0.14935,26.509625,0.837629475,2
2021,France,France,Apr-Jun,15+ nights,Tunnel,Independent,Male,16-24,VFR,0.074675,2.016225,0.037412175,1
2021,France,France,Apr-Jun,15+ nights,Sea,Independent,Male,65+,VFR,0.303585,51.913035,2.738640285,1
2021,France,France,Apr-Jun,15+ nights,Air,Non-Independent,Female,16-24,Study,0.118041,14.046879,0.396853842,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.176192,2.995264,0.124567744,2
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.107969,21.377862,0.001619535,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Study,0.079108,10.204932,0.44419142,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.077413,1.316021,0.065646224,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Misc.,0.042109,5.768933,0.379612635,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Study,0.396387,49.560655,1.500808188,5
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,0.159674,14.271552,0.05544542,2
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Female,0-15,VFR,0.048005,1.008105,0.007920825,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,55-64,Misc.,0.038249,6.923069,0.195031651,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.219569,7.645081,0.083501843,2
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Business,0.112183,1.722082,0.177970545,2
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Business,0.19348,3.919924,0.3270052,2
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Study,0.071578,15.818738,0.05833607,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.042109,3.705592,0.191974931,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.596285,101.399477,2.588834427,7
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,16-24,VFR,0.089656,1.882776,0.04617284,1
2021,France,France,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Business,0.048005,1.488155,0.078680195,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Non-Independent,Female,25-34,Business,0.074675,0.672075,0.07303215,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Non-Independent,Female,16-24,Study,0.074675,0.672075,0.030840775,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Non-Independent,Male,25-34,Business,0.074675,0.5974,0.03599335,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Independent,Female,55-64,VFR,0.14935,1.568175,0.07482435,2
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Independent,Female,25-34,Business,0.074675,0.5974,0.048464075,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Independent,Female,16-24,VFR,0.074675,1.04545,0.0074675,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Independent,Male,65+,VFR,0.074675,0.672075,0.18713555,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Independent,Male,45-54,VFR,0.074675,0.5974,0.018444725,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Independent,Male,35-44,Misc.,0.074675,0.5974,0.17249925,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Independent,Male,35-44,VFR,0.074675,0.8961,0.149723375,1
2021,France,France,Apr-Jun,8-14 nights,Tunnel,Independent,Male,25-34,Misc.,0.074675,0.8961,0.1123112,1
2021,France,France,Apr-Jun,8-14 nights,Air,Non-Independent,Male,25-34,Business,0.07389,1.03446,0.05652585,1
2021,France,France,Apr-Jun,8-14 nights,Air,Independent,Female,55-64,VFR,0.071578,0.930514,0.033355348,1
2021,France,France,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.169322,2.031864,0.1523898,1
2021,France,France,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,Misc.,0.088096,1.233344,0.228785312,1
2021,France,France,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,VFR,0.203689,2.851646,0.043793135,1
2021,France,France,Apr-Jun,8-14 nights,Air,Independent,Male,55-64,Business,0.060952,0.670472,0.052601576,1
2021,France,France,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,Business,0.071578,0.644202,0.03686267,1
